,frame,tracker_id,field_x,field_y,label
1441,108,26.0,38.622097,24.217098,
1442,108,17.0,52.000652,31.040165,
1443,108,12.0,44.54923,24.635645,
1444,109,2.0,48.704693,7.7541337,
1445,109,3.0,48.817314,29.918821,
1446,109,4.0,49.878628,47.18222,
1447,109,6.0,55.49342,44.30484,
1448,109,7.0,49.78153,40.759953,
1449,109,8.0,51.866924,40.982086,
1450,109,22.0,49.857418,9.053801,
1451,109,13.0,40.795296,27.15923,
1452,109,11.0,64.53961,32.42115,
1453,109,5.0,55.701656,18.015137,
1454,109,26.0,38.541832,24.152924,
1455,109,17.0,51.98364,30.98292,
1456,109,12.0,44.540955,24.503946,
1457,110,2.0,48.87855,7.8455825,
1458,110,3.0,48.959576,29.830168,
1459,110,4.0,50.027733,47.069958,
1460,110,6.0,55.536312,44.031254,
1461,110,7.0,49.951305,40.74641,
1462,110,8.0,51.88673,40.93279,
1463,110,13.0,40.642967,27.075832,
1464,110,11.0,64.5731,32.390255,
1465,110,5.0,55.60895,18.072855,
1466,110,26.0,38.443497,24.12149,
1467,110,17.0,52.01551,30.840841,
1468,110,12.0,44.468025,24.591305,
1469,111,2.0,49.190758,8.173386,
1470,111,3.0,49.16206,29.755299,
1471,111,4.0,50.150986,46.884094,
1472,111,6.0,55.560696,43.91085,
1473,111,7.0,50.100883,40.765064,
1474,111,8.0,51.91685,40.895546,
1475,111,13.0,40.574158,27.040586,
1476,111,11.0,64.596794,32.399853,
1477,111,5.0,55.50543,18.160969,
1478,111,26.0,38.38204,24.019789,
1479,111,17.0,52.03872,30.666489,
1480,111,12.0,44.403355,24.860235,
1481,112,2.0,49.367344,8.383865,
1482,112,3.0,49.33096,29.700012,
1483,112,4.0,50.307644,46.756992,
1484,112,6.0,55.590313,43.769905,
1485,112,7.0,50.203327,40.67282,
1486,112,8.0,51.931744,40.9213,
1487,112,13.0,40.52949,27.076796,
1488,112,11.0,64.59916,32.37015,
1489,112,5.0,55.415665,18.263521,
1490,112,26.0,38.333298,23.859148,
1491,112,17.0,52.07888,30.621416,
1492,112,12.0,44.388176,25.071865,
1493,113,2.0,49.54931,8.509145,
1494,113,3.0,49.442047,29.560812,
1495,113,4.0,50.414818,46.69241,
1496,113,6.0,55.60374,43.681015,
1497,113,7.0,50.351105,40.64425,
1498,113,8.0,51.98001,40.933586,
1499,113,13.0,40.439632,27.171354,
1500,113,11.0,64.59934,32.36069,
1501,113,5.0,55.337257,18.446247,
1502,113,26.0,38.293842,23.84728,
1503,113,17.0,52.128845,30.520805,
1504,113,12.0,44.326843,25.371824,
1505,113,24.0,50.61897,23.813845,
1506,114,2.0,49.953472,8.567073,
1507,114,3.0,49.598923,29.519575,
1508,114,4.0,50.653404,46.529102,
1509,114,6.0,55.610077,43.73237,
1510,114,7.0,50.506123,40.65877,
1511,114,8.0,52.032825,40.939785,
1512,114,13.0,40.339066,27.201044,
1513,114,11.0,64.60436,32.376717,
1514,114,5.0,55.269196,18.736801,
1515,114,26.0,38.26933,23.75688,
1516,114,17.0,52.16877,30.397877,
1517,114,12.0,44.252804,25.621058,
1518,114,24.0,50.475266,23.720741,
1519,115,2.0,50.15101,8.567894,
1520,115,3.0,49.79718,29.412455,
1521,115,4.0,50.89434,46.412895,
1522,115,6.0,55.59537,43.79598,
1523,115,7.0,50.64749,40.70854,
1524,115,8.0,52.080574,41.02389,
1525,115,13.0,40.232624,27.258657,
1526,115,11.0,64.62365,32.40255,
1527,115,5.0,55.188953,18.960724,
1528,115,26.0,38.23906,23.773497,
1529,115,17.0,52.262604,30.29033,
1530,115,12.0,44.25403,25.692911,
1531,116,2.0,50.24779,8.584272,
1532,116,3.0,50.023643,29.28189,
1533,116,4.0,51.079853,46.31246,
1534,116,6.0,55.625656,43.80318,
1535,116,7.0,50.82189,40.59263,
1536,116,8.0,52.164333,41.01763,
1537,116,13.0,40.15403,27.2755,
1538,116,11.0,64.656166,32.346786,
1539,116,5.0,55.129623,19.22384,
1540,116,26.0,38.266026,23.785536,
1541,116,17.0,52.34698,30.134542,
1542,116,12.0,44.233887,25.767368,
1543,116,24.0,50.293533,23.496395,
1544,117,2.0,50.48088,8.689045,
1545,117,3.0,50.213707,29.208021,
1546,117,4.0,51.241932,46.15641,
1547,117,6.0,55.668327,43.74965,
1548,117,7.0,51.011917,40.454643,
1549,117,8.0,52.2455,40.918148,
1550,117,13.0,40.069935,27.240253,
1551,117,11.0,64.69755,32.363895,
1552,117,5.0,55.053394,19.499481,
1553,117,26.0,38.307964,23.863575,
1554,117,17.0,52.459423,29.980124,
1555,117,12.0,44.19831,25.85957,
1556,118,2.0,50.651657,8.834192,
1557,118,3.0,50.39936,29.191706,
1558,118,4.0,51.419865,46.104202,
1559,118,6.0,55.716393,43.77363,
1560,118,7.0,51.204998,40.250324,
1561,118,8.0,52.362427,40.924004,
1562,118,13.0,40.005222,27.186852,
1563,118,11.0,64.77286,32.41025,
1564,118,5.0,55.00544,19.656073,
1565,118,26.0,38.316643,24.068598,
1566,118,17.0,52.563522,29.963976,
1567,118,12.0,44.08612,26.1107,
1568,119,2.0,50.73166,8.9065485,
1569,119,3.0,50.52623,29.228092,
1570,119,4.0,51.574512,46.091427,
1571,119,6.0,55.745853,43.704865,
1572,119,7.0,51.41517,40.244156,
1573,119,8.0,52.41017,40.86687,
1574,119,13.0,39.96973,27.164873,
1575,119,11.0,64.82322,32.497505,
1576,119,5.0,54.9576,19.893713,
1577,119,26.0,38.334854,24.361103,
1578,119,17.0,52.679077,29.915573,
1579,119,12.0,43.971397,26.334867,
1580,120,2.0,50.834507,8.971481,
1581,120,3.0,50.71104,29.291712,
1582,120,4.0,51.743965,46.15478,
1583,120,6.0,55.761955,43.70043,
1584,120,7.0,51.67027,40.353218,
1585,120,13.0,39.91834,27.275993,
1586,120,11.0,64.854355,32.481762,
1587,120,5.0,54.905933,20.049746,
1588,120,26.0,38.368942,24.615467,
1589,120,17.0,52.811512,29.855295,
1590,120,12.0,43.9244,26.413767,
1591,121,3.0,50.856693,29.430542,
1592,121,4.0,51.904392,46.165257,
1593,121,6.0,55.788082,43.702404,
1594,121,7.0,51.82607,40.41668,
1595,121,13.0,39.86693,27.315542,
1596,121,11.0,64.88349,32.460464,
1597,121,5.0,54.86113,20.14497,
1598,121,26.0,38.411705,24.801561,
1599,121,17.0,52.886627,29.891623,
1600,121,22.0,50.94643,8.9447365,
1601,122,3.0,51.071053,29.514475,
1602,122,4.0,52.09225,46.216614,
1603,122,6.0,55.836143,43.645836,
1604,122,7.0,52.119343,40.37169,
1605,122,13.0,39.835842,27.203209,
1606,122,11.0,64.936554,32.42162,
1607,122,5.0,54.77877,20.324257,
1608,122,26.0,38.454735,24.92168,
1609,122,17.0,52.98128,29.877703,
1610,122,12.0,43.852127,26.463663,
1611,123,3.0,51.278442,29.41416,
1612,123,4.0,52.25362,46.19802,
1613,123,6.0,55.917957,43.58866,
1614,123,7.0,52.254986,40.20177,
1615,123,13.0,39.804024,27.123482,
1616,123,11.0,64.97859,32.47834,
1617,123,5.0,54.702503,20.442465,
1618,123,26.0,38.49979,25.09148,
1619,123,17.0,53.076496,29.844824,
1620,123,2.0,51.49018,9.07921,
1621,124,3.0,51.460674,29.26189,
1622,124,4.0,52.402916,46.09205,
1623,124,6.0,55.99057,43.550404,
1624,124,7.0,52.371613,40.17993,
1625,124,13.0,39.7797,27.055378,
1626,124,11.0,65.01128,32.500805,
1627,124,5.0,54.62598,20.490244,
1628,124,26.0,38.564217,25.134474,
1629,124,17.0,53.15127,29.733917,
1630,124,2.0,51.804356,8.906887,
1631,125,3.0,51.67852,29.113548,
1632,125,4.0,52.585518,46.097954,
1633,125,6.0,56.04825,43.47893,
1634,125,7.0,52.514713,40.080482,
1635,125,13.0,39.763634,26.957504,
1636,125,11.0,65.021454,32.56031,
1637,125,5.0,54.534176,20.621084,
1638,125,17.0,53.239956,29.646894,
1639,125,2.0,51.927864,8.867321,
1640,125,12.0,43.6312,25.725899,
1641,126,3.0,51.823273,28.943157,
1642,126,4.0,52.776657,46.022842,
1643,126,6.0,56.10417,43.43516,
1644,126,7.0,52.685375,40.069126,
1645,126,13.0,39.727695,26.899897,
1646,126,11.0,65.07849,32.62142,
1647,126,5.0,54.496532,20.664383,
1648,126,17.0,53.340435,29.569927,
1649,126,2.0,52.15096,8.836679,
1650,127,3.0,51.97716,28.6609,
1651,127,4.0,52.95819,45.97861,
1652,127,6.0,56.153988,43.381813,
1653,127,7.0,52.77913,40.06757,
1654,127,13.0,39.707184,26.80604,
1655,127,11.0,65.09828,32.643898,
1656,127,5.0,54.413193,20.792862,
1657,127,17.0,53.423336,29.443558,
1658,127,2.0,52.335636,8.925732,
1659,127,12.0,43.554985,25.527956,
1660,128,3.0,52.098385,28.514803,
1661,128,4.0,53.121124,45.862835,
1662,128,6.0,56.209324,43.305466,
1663,128,7.0,52.98556,40.000206,
1664,128,13.0,39.67929,26.73367,
1665,128,11.0,65.12286,32.653023,
1666,128,5.0,54.320095,20.938812,
1667,128,17.0,53.525394,29.300863,
1668,128,2.0,52.58232,9.067861,
1669,128,26.0,38.956066,23.359818,
1670,129,3.0,52.2704,28.388605,
1671,129,4.0,53.27318,45.761192,
1672,129,6.0,56.24251,43.2788,
1673,129,7.0,53.20324,39.886658,
1674,129,13.0,39.66723,26.68972,
1675,129,11.0,65.154755,32.69219,
1676,129,5.0,54.258537,21.111328,
1677,129,17.0,53.618782,29.185326,
1678,129,2.0,52.758434,8.9310055,
1679,130,3.0,52.407066,28.283173,
1680,130,4.0,53.450478,45.666317,
1681,130,6.0,56.262817,43.23137,
1682,130,7.0,53.373947,39.791508,
1683,130,13.0,39.6638,26.63846,
1684,130,11.0,65.18404,32.69029,
1685,130,5.0,54.15561,21.413542,
1686,130,17.0,53.725082,29.116703,
1687,130,2.0,52.951077,8.951718,
1688,130,26.0,38.978214,23.213877,
1689,131,3.0,52.53493,28.13487,
1690,131,4.0,53.62257,45.46836,
1691,131,6.0,56.2951,43.23672,
1692,131,7.0,53.497375,39.721355,
1693,131,13.0,39.661488,26.548542,
1694,131,11.0,65.20696,32.620968,
1695,131,5.0,54.069893,21.73944,
1696,131,17.0,53.810337,29.063028,
1697,131,2.0,53.151447,9.02014,
1698,131,26.0,38.943485,22.455128,
1699,132,3.0,52.64801,28.020113,
1700,132,4.0,53.77636,45.257065,
1701,132,6.0,56.319363,43.241356,
1702,132,7.0,53.61214,39.623047,
1703,132,13.0,39.65782,26.498405,
1704,132,11.0,65.22092,32.560963,
1705,132,5.0,54.030487,21.983587,
1706,132,17.0,53.891735,28.964916,
1707,132,2.0,53.371685,9.055624,
1708,132,26.0,38.853863,22.291588,
1709,132,30.0,38.94194,25.216944,
1710,132,12.0,43.524036,25.31912,
1711,133,3.0,52.76717,28.006186,
1712,133,4.0,53.868183,45.100567,
1713,133,6.0,56.346493,43.265762,
1714,133,7.0,53.711784,39.494747,
1715,133,13.0,39.648956,26.53403,
1716,133,11.0,65.237946,32.488113,
1717,133,5.0,53.983173,22.192476,
1718,133,17.0,53.998493,28.920664,
1719,133,2.0,53.555065,9.043843,
1720,133,26.0,38.7344,22.447271,
1721,133,30.0,38.978336,25.306383,
1722,133,31.0,37.45281,22.633698,
1723,133,12.0,43.519405,25.361628,
1724,134,3.0,52.87839,27.92513,
1725,134,4.0,53.988434,44.86466,
1726,134,6.0,56.3888,43.297497,
1727,134,7.0,53.823727,39.298344,
1728,134,13.0,39.671036,26.533463,
1729,134,11.0,65.24903,32.478645,
1730,134,5.0,53.91575,22.353275,
1731,134,17.0,54.114075,28.827202,
1732,134,2.0,53.723145,8.906704,
1733,134,26.0,38.673374,22.526258,
1734,134,30.0,39.028343,25.360722,
1735,134,31.0,37.412468,22.64175,
1736,134,12.0,43.518845,25.408731,
1737,135,3.0,52.98602,27.905642,
1738,135,4.0,54.074112,44.760586,
1739,135,6.0,56.429657,43.331444,
1740,135,7.0,53.895813,39.112934,
1741,135,13.0,39.686806,26.410852,
1742,135,11.0,65.27023,32.49395,
1743,135,5.0,53.833355,22.512653,
1744,135,17.0,54.213978,28.695684,
1745,135,2.0,53.93787,8.773054,
1746,135,26.0,38.599422,22.603746,
1747,135,31.0,37.360313,22.76248,
1748,135,12.0,43.497787,25.47726,
1749,136,3.0,53.079514,27.820639,
1750,136,4.0,54.1428,44.706955,
1751,136,6.0,56.44879,43.365604,
1752,136,7.0,54.010086,39.091877,
1753,136,11.0,65.28888,32.53525,
1754,136,5.0,53.75715,22.609018,
1755,136,17.0,54.287785,28.550009,
1756,136,2.0,54.118366,8.644428,
1757,136,26.0,38.56453,22.685173,
1758,136,31.0,37.28863,23.103266,
1759,136,12.0,43.49579,25.520702,
1760,136,32.0,41.603474,23.256165,
1761,137,3.0,53.18672,27.73039,
1762,137,4.0,54.240368,44.49004,
1763,137,6.0,56.46741,43.276436,
1764,137,7.0,54.219467,38.938545,
1765,137,11.0,65.27007,32.59991,
1766,137,5.0,53.65791,22.759125,
1767,137,17.0,54.358864,28.400154,
1768,137,2.0,54.249653,8.658465,
1769,137,26.0,38.528576,22.767908,
1770,137,31.0,37.233284,23.308727,
1771,137,12.0,43.427467,25.61903,
1772,137,32.0,41.62854,23.334297,
1773,137,33.0,42.911774,21.340654,
1774,138,3.0,53.3207,27.46897,
1775,138,4.0,54.32792,44.618607,
1776,138,6.0,56.517006,43.327194,
1777,138,7.0,54.37715,38.92956,
1778,138,11.0,65.26718,32.692623,
1779,138,5.0,53.580467,22.933203,
1780,138,17.0,54.455402,28.080462,
1781,138,2.0,54.38347,8.678852,
1782,138,26.0,38.448956,22.932056,
1783,138,12.0,43.330647,25.757246,
1784,138,33.0,43.02183,21.205557,
1785,139,3.0,53.438164,27.298832,
1786,139,4.0,54.42311,44.613926,
1787,139,6.0,56.549206,43.327435,
1788,139,7.0,54.558254,38.765926,
1789,139,11.0,65.2593,32.727173,
1790,139,5.0,53.503918,23.13224,
1791,139,17.0,54.557743,27.820904,
1792,139,2.0,54.522213,8.783913,
1793,139,26.0,38.37811,23.025835,
1794,139,12.0,43.287853,25.822813,
1795,139,33.0,43.16637,21.133362,
1796,139,31.0,37.075836,23.588528,
1797,140,3.0,53.50881,27.106056,
1798,140,4.0,54.48018,44.63731,
1799,140,6.0,56.54802,43.390034,
1800,140,7.0,54.738197,38.691666,
1801,140,11.0,65.243324,32.75577,
1802,140,5.0,53.403328,23.322865,
1803,140,17.0,54.5835,27.691084,
1804,140,2.0,54.64852,8.891461,
1805,140,26.0,38.333332,23.00739,
1806,140,12.0,43.209087,25.893175,
1807,140,33.0,43.307426,21.069191,
1808,141,3.0,53.58268,26.957703,
1809,141,4.0,54.521473,44.588406,
1810,141,6.0,56.526543,43.266827,
1811,141,7.0,54.879616,38.614063,
1812,141,11.0,65.22999,32.79974,
1813,141,5.0,53.34612,23.432436,
1814,141,2.0,54.79149,8.823614,
1815,141,26.0,38.261223,23.115427,
1816,141,12.0,43.24445,26.029474,
1817,141,33.0,43.447544,20.990625,
1818,141,31.0,36.90139,23.861765,
1819,142,3.0,53.63036,26.841024,
1820,142,4.0,54.555965,44.428314,
1821,142,6.0,56.50351,43.097954,
1822,142,7.0,54.988377,38.49695,
1823,142,11.0,65.21235,32.831554,
1824,142,5.0,53.27592,23.5431,
1825,142,26.0,38.174072,23.375832,
1826,142,12.0,43.316933,26.083172,
1827,142,33.0,43.616154,20.99576,
1828,142,31.0,36.83841,24.047235,
1829,143,3.0,53.672634,26.68686,
1830,143,4.0,54.57289,44.353413,
1831,143,6.0,56.48217,43.01923,
1832,143,7.0,55.136684,38.386665,
1833,143,5.0,53.21581,23.705786,
1834,143,26.0,38.125168,23.490719,
1835,143,33.0,43.804356,20.96468,
1836,143,31.0,36.80539,24.214819,
1837,144,3.0,53.733574,26.437504,
1838,144,4.0,54.595417,44.24725,
1839,144,6.0,56.519604,42.93295,
1840,144,7.0,55.315548,38.33458,
1841,144,5.0,53.146984,23.950829,
1842,144,26.0,38.027946,23.735895,
1843,144,33.0,43.96123,21.034277,
1844,144,31.0,36.735424,24.514193,
1845,144,30.0,39.41969,25.801409,
1846,144,2.0,55.33025,8.622188,
1847,145,3.0,53.774536,26.39962,
1848,145,4.0,54.60625,44.129642,
1849,145,6.0,56.533146,42.781883,
1850,145,5.0,53.087677,24.23128,
1851,145,26.0,37.947968,23.873625,
1852,145,33.0,44.095394,21.020199,
1853,145,31.0,36.712772,24.6565,
1854,145,2.0,55.581562,8.622689,
1855,145,13.0,39.430305,25.703955,
1856,145,17.0,54.829586,26.822216,
1857,146,4.0,54.601032,43.966007,
1858,146,6.0,56.53408,42.668045,
1859,146,5.0,53.0148,24.423141,
1860,146,26.0,37.91462,23.955395,
1861,146,33.0,44.248573,20.92778,
1862,146,31.0,36.69436,24.64975,
1863,146,13.0,39.447433,25.624334,
1864,146,17.0,54.86056,26.84774,
1865,147,4.0,54.570515,43.888638,
1866,147,6.0,56.53654,42.58943,
1867,147,26.0,37.87718,24.050573,
1868,147,33.0,44.396618,20.88887,
1869,147,31.0,36.659447,24.761787,
1870,147,13.0,39.46485,25.564182,
1871,147,17.0,54.929047,26.764395,
1872,147,12.0,43.287006,26.63396,
1873,147,3.0,53.91458,25.902788,
1874,148,4.0,54.546738,43.802563,
1875,148,6.0,56.45704,42.50015,
1876,148,26.0,37.829834,24.237843,
1877,148,33.0,44.529305,20.818754,
1878,148,31.0,36.593292,24.899052,
1879,148,13.0,39.47369,25.49101,
1880,148,17.0,54.897144,26.615837,
1881,148,12.0,43.28667,26.731577,
1882,148,3.0,53.97209,25.696667,
1883,148,2.0,56.08724,8.514111,
1884,148,5.0,52.903683,24.71303,
1885,149,4.0,54.440884,43.689754,
1886,149,26.0,37.810295,24.3228,
1887,149,33.0,44.635563,20.784624,
1888,149,31.0,36.528214,25.012556,
1889,149,13.0,39.496758,25.396755,
1890,149,17.0,54.89319,26.432316,
1891,149,12.0,43.298,26.782986,
1892,149,3.0,53.995243,25.573503,
1893,149,2.0,56.236385,8.61061,
1894,149,5.0,52.827946,24.832375,
1895,150,4.0,54.324432,43.668716,
1896,150,26.0,37.773468,24.366074,
1897,150,33.0,44.750347,20.732931,
1898,150,31.0,36.470833,25.117632,
1899,150,13.0,39.517857,25.294039,
1900,150,17.0,54.897827,26.26973,
1901,150,12.0,43.30774,26.764133,
1902,150,3.0,53.998997,25.319828,
1903,150,2.0,56.383232,8.726197,
1904,150,5.0,52.767506,24.900715,
1905,150,11.0,64.96591,33.272747,
1906,151,4.0,54.23439,43.602966,
1907,151,26.0,37.74462,24.430088,
1908,151,33.0,44.881325,20.7257,
1909,151,31.0,36.449448,25.24077,
1910,151,13.0,39.54179,25.20702,
1911,151,17.0,54.880096,26.11252,
1912,151,12.0,43.311565,26.755257,
1913,151,3.0,53.99661,25.24511,
1914,151,2.0,56.53106,8.745157,
1915,151,5.0,52.66974,24.997044,
1916,152,4.0,54.14661,43.459194,
1917,152,26.0,37.701683,24.517757,
1918,152,33.0,45.003223,20.60112,
1919,152,31.0,36.431324,25.423828,
1920,152,13.0,39.553886,25.160019,
1921,152,17.0,54.85419,25.792332,
1922,152,12.0,43.315197,26.784197,
1923,152,3.0,53.99111,25.091883,
1924,152,2.0,56.67887,8.807193,
1925,152,5.0,52.557785,25.168066,
1926,153,4.0,54.016922,43.404556,
1927,153,26.0,37.680702,24.582336,
1928,153,33.0,45.0843,20.560963,
1929,153,31.0,36.402287,25.538696,
1930,153,13.0,39.57845,25.111792,
1931,153,17.0,54.797043,25.558767,
1932,153,12.0,43.300465,26.808743,
1933,153,3.0,53.993744,25.038769,
1934,153,2.0,56.806873,8.843369,
1935,153,5.0,52.440594,25.21795,
1936,153,35.0,55.692554,42.308388,
1937,153,11.0,64.73923,33.39824,
1938,154,4.0,53.86207,43.403534,
1939,154,26.0,37.672825,24.53272,
1940,154,33.0,45.151184,20.584976,
1941,154,31.0,36.362408,25.699251,
1942,154,13.0,39.59056,25.079098,
1943,154,17.0,54.78338,25.426693,
1944,154,12.0,43.294464,26.868708,
1945,154,3.0,53.994102,24.845781,
1946,154,2.0,56.895367,8.917673,
1947,154,5.0,52.358906,25.39416,
1948,154,35.0,55.522953,42.237286,
1949,154,11.0,64.59293,33.32946,
1950,154,7.0,56.313217,37.225357,
1951,155,4.0,53.750225,43.284676,
1952,155,26.0,37.672806,24.581884,
1953,155,33.0,45.23106,20.602493,
1954,155,31.0,36.33527,25.78946,
1955,155,13.0,39.58962,25.016157,
1956,155,17.0,54.7535,25.364244,
1957,155,12.0,43.290607,26.85296,
1958,155,3.0,53.994637,24.680664,
1959,155,2.0,57.013504,9.026723,
1960,155,5.0,52.288418,25.568357,
1961,155,35.0,55.35997,42.11721,
1962,155,11.0,64.507454,33.33954,
1963,155,7.0,56.339405,37.130352,
1964,156,4.0,53.63643,43.100185,
1965,156,26.0,37.66022,24.596014,
1966,156,33.0,45.31368,20.633629,
1967,156,31.0,36.331276,25.872343,
1968,156,13.0,39.57848,24.888615,
1969,156,12.0,43.313175,26.829107,
1970,156,3.0,53.954117,24.554554,
1971,156,2.0,57.11431,9.226703,
1972,156,5.0,52.24214,25.878813,
1973,156,35.0,55.257,41.881268,
1974,156,11.0,64.38296,33.387688,
1975,156,7.0,56.438572,36.830208,
1976,157,4.0,53.53383,42.93278,
1977,157,26.0,37.668755,24.653149,
1978,157,33.0,45.406464,20.60468,
1979,157,31.0,36.36697,26.063595,
1980,157,13.0,39.57076,24.739088,
1981,157,12.0,43.305588,26.97758,
1982,157,3.0,53.909504,24.395613,
1983,157,2.0,57.19896,9.2796545,
1984,157,5.0,52.19341,26.087418,
1985,157,11.0,64.28214,33.41771,
1986,158,4.0,53.392956,42.947887,
1987,158,26.0,37.674847,24.743263,
1988,158,33.0,45.501083,20.569277,
1989,158,31.0,36.409294,26.149527,
1990,158,13.0,39.56481,24.700714,
1991,158,12.0,43.32917,27.052256,
1992,158,3.0,53.89455,24.227608,
1993,158,2.0,57.28399,9.360643,
1994,158,5.0,52.178547,26.241077,
1995,158,11.0,64.15311,33.43819,
1996,158,7.0,56.557365,36.46961,
1997,159,4.0,53.27132,42.696255,
1998,159,26.0,37.658337,24.84412,
1999,159,33.0,45.578457,20.513002,
2000,159,31.0,36.421555,26.156498,
2001,159,13.0,39.579884,24.586939,
2002,159,3.0,53.884052,24.136948,
2003,159,5.0,52.174107,26.376003,
2004,159,11.0,63.989475,33.41798,
2005,159,7.0,56.601337,36.256462,
2006,160,4.0,53.143658,42.4204,
2007,160,26.0,37.67077,24.862482,
2008,160,33.0,45.63427,20.513002,
2009,160,31.0,36.43736,26.137636,
2010,160,13.0,39.615273,24.497417,
2011,160,3.0,53.876137,23.994118,
2012,160,5.0,52.166473,26.434948,
2013,160,11.0,63.83718,33.455784,
2014,160,7.0,56.626698,36.30156,
2015,161,4.0,53.004932,42.20167,
2016,161,26.0,37.676937,24.902588,
2017,161,33.0,45.693222,20.551262,
2018,161,31.0,36.499474,26.149084,
2019,161,13.0,39.6145,24.465569,
2020,161,3.0,53.866203,23.945978,
2021,161,5.0,52.136127,26.482826,
2022,161,11.0,63.683746,33.479073,
2023,161,7.0,56.655968,36.209324,
2024,162,4.0,52.861374,42.138763,
2025,162,26.0,37.66411,25.00282,
2026,162,33.0,45.719173,20.61519,
2027,162,31.0,36.551773,26.115229,
2028,162,13.0,39.60449,24.385641,
2029,162,3.0,53.83656,23.849504,
2030,162,5.0,52.049343,26.622961,
2031,162,11.0,63.54097,33.585785,
2032,162,7.0,56.64645,36.03309,
2033,162,35.0,54.13304,41.350883,
2034,163,4.0,52.646828,42.072945,
2035,163,26.0,37.63496,25.05308,
2036,163,33.0,45.74695,20.627014,
2037,163,31.0,36.515778,26.076338,
2038,163,13.0,39.572334,24.356028,
2039,163,3.0,53.79364,23.668001,
2040,163,5.0,51.97759,26.683193,
2041,163,11.0,63.373,33.58013,
2042,163,7.0,56.620926,35.771,
2043,164,4.0,52.421246,41.888844,
2044,164,26.0,37.563873,25.1174,
2045,164,33.0,45.737137,20.759167,
2046,164,31.0,36.506355,26.077944,
2047,164,13.0,39.537888,24.310593,
2048,164,3.0,53.73932,23.455034,
2049,164,5.0,51.874516,26.829418,
2050,164,11.0,63.182507,33.548534,
2051,164,7.0,56.5665,35.724586,
2052,164,12.0,43.336056,27.181871,
2053,164,35.0,53.67184,41.18422,
2054,165,4.0,52.22773,41.661823,
2055,165,26.0,37.524857,25.173208,
2056,165,33.0,45.716152,20.759705,
2057,165,31.0,36.527954,26.060717,
2058,165,13.0,39.496017,24.170698,
2059,165,3.0,53.667088,23.24543,
2060,165,5.0,51.793957,26.925821,
2061,165,11.0,63.01046,33.528503,
2062,165,7.0,56.49592,35.529186,
2063,165,38.0,42.680237,24.357416,
2064,165,12.0,43.357964,27.087914,
2065,165,35.0,53.406677,41.048786,
2066,165,30.0,40.52095,25.697203,
2067,166,4.0,51.9919,41.572357,
2068,166,26.0,37.487957,25.11534,
2069,166,33.0,45.71055,20.727541,
2070,166,31.0,36.568657,26.036835,
2071,166,13.0,39.430984,24.116665,
2072,166,3.0,53.594326,23.054865,
2073,166,5.0,51.71187,26.898037,
2074,166,11.0,62.807648,33.45572,
2075,166,7.0,56.41794,35.311764,
2076,166,38.0,42.672146,24.324293,
2077,166,12.0,43.34527,27.095697,
2078,166,35.0,53.147285,40.936913,
2079,166,39.0,43.40822,24.21086,
2080,166,30.0,40.49538,25.66684,
2081,167,4.0,51.756153,41.39958,
2082,167,26.0,37.447132,25.126041,
2083,167,33.0,45.719383,20.61901,
2084,167,31.0,36.54516,26.076828,
2085,167,13.0,39.33901,24.111864,
2086,167,3.0,53.538715,22.872774,
2087,167,5.0,51.60666,26.997639,
2088,167,11.0,62.60095,33.383934,
2089,167,7.0,56.334305,35.195454,
2090,167,12.0,43.31061,27.059647,
2091,167,35.0,52.89811,40.793488,
2092,167,39.0,43.41693,24.10778,
2093,167,30.0,40.485615,25.675173,
2094,167,2.0,58.216522,9.92669,
2095,168,4.0,51.576435,41.158657,
2096,168,26.0,37.369583,25.194311,
2097,168,33.0,45.70357,20.511826,
2098,168,31.0,36.518616,26.143112,
2099,168,13.0,39.303734,23.915367,
2100,168,3.0,53.481373,22.725445,
2101,168,5.0,51.522354,27.042881,
2102,168,11.0,62.411606,33.313614,
2103,168,7.0,56.251717,35.025505,
2104,168,35.0,52.653267,40.716892,
2105,168,39.0,43.397984,24.111498,
2106,168,30.0,40.408367,25.67193,
2107,168,2.0,58.270817,9.979736,
2108,169,4.0,51.361847,40.967518,
2109,169,26.0,37.297855,25.213684,
2110,169,33.0,45.666855,20.435614,
2111,169,31.0,36.479744,26.20026,
2112,169,13.0,39.231125,23.82413,
2113,169,3.0,53.397896,22.524982,
2114,169,5.0,51.457455,27.155453,
2115,169,11.0,62.235878,33.2277,
2116,169,35.0,52.39939,40.70486,
2117,169,39.0,43.381332,24.133545,
2118,169,2.0,58.288,10.119844,
2119,170,4.0,51.12511,40.892635,
2120,170,26.0,37.208084,25.249243,
2121,170,33.0,45.627464,20.388885,
2122,170,31.0,36.385426,26.249067,
2123,170,13.0,39.147507,23.664715,
2124,170,3.0,53.346676,22.40488,
2125,170,5.0,51.389988,27.189392,
2126,170,11.0,62.08971,33.154118,
2127,170,35.0,52.14042,40.657185,
2128,170,39.0,43.339165,24.08264,
2129,170,2.0,58.387505,10.266856,
2130,170,12.0,43.16143,26.962303,
2131,170,7.0,56.086506,34.75009,
2132,171,4.0,50.9322,40.825344,
2133,171,26.0,37.12696,25.292118,
2134,171,33.0,45.605087,20.274513,
2135,171,13.0,39.031002,23.617302,
2136,171,3.0,53.26811,22.3283,
2137,171,5.0,51.29845,27.294922,
2138,171,11.0,61.92634,33.172253,
