,frame,tracker_id,x,y,label,type
3145,108,,154.61117553710938,332.7108154296875,"30,33.3",field
3146,108,,471.5706481933594,164.70945739746094,"35,44.3",field
3147,108,,378.4418029785156,339.34893798828125,"35,33.3",field
3148,108,,248.407470703125,583.74853515625,"35,20",field
3149,108,,119.21465301513672,831.1712036132812,"35,9",field
3150,108,,676.883544921875,165.76507568359375,"40,44.3",field
3151,108,,601.3309326171875,345.4053955078125,"40,33.3",field
3152,108,,382.3663024902344,875.2876586914062,"40,9",field
3153,108,,825.6639404296875,351.5970764160156,"45,33.3",field
3154,108,,1087.38916015625,179.21263122558594,"50,44.3",field
3155,108,,1297.5418701171875,166.9600067138672,"55,44.3",field
3156,108,,1507.3851318359375,191.84190368652344,"60,44.3",field
3157,108,,1719.2723388671875,197.38412475585938,"65,44.3",field
3158,108,,1703.6502685546875,88.97490692138672,"65,53.3",field
3159,108,,1506.291259765625,86.46022033691406,"60,53.3",field
3160,108,,1305.02294921875,80.66743469238281,"55,53.3",field
3161,108,,1109.05029296875,77.02677154541016,"50,53.3",field
3162,108,,914.103759765625,69.9644775390625,"45,53.3",field
3163,108,,1282.5318603515625,365.4139099121094,"55,33.3",field
3164,108,,1002.3936767578125,612.662841796875,"50,20",field
3165,108,,949.6486206054688,892.6135864257812,"50,9",field
3166,108,,1233.05419921875,912.6749267578125,"55,9",field
3167,108,,1524.8079833984375,915.7222290039062,"60,9",field
3168,108,,1517.5352783203125,624.3419799804688,"60,20",field
3169,108,,1193.6993408203125,656.3722534179688,"55,20",field
3170,108,,1051.5401611328125,358.54779052734375,"50,33.3",field
3171,108,,1516.564208984375,369.0149841308594,"60,33.3",field
3172,108,,1749.62353515625,376.5544128417969,"65,33.3",field
3173,108,,1784.6102294921875,634.5018310546875,"65,20",field
3174,108,,754.0136108398438,605.7611694335938,"45,20",field
3175,108,,884.6155395507812,172.76597595214844,"45,44.3",field
3176,108,,666.5349731445312,888.8572998046875,"45,9",field
3177,109,,269.7413635253906,158.48753356933594,"30,44.3",field
3178,109,,156.86444091796875,333.4955749511719,"30,33.3",field
3179,109,,471.608154296875,167.37094116210938,"35,44.3",field
3180,109,,379.3465270996094,339.9587097167969,"35,33.3",field
3181,109,,250.29205322265625,583.3635864257812,"35,20",field
3182,109,,121.52095031738281,829.9393920898438,"35,9",field
3183,109,,676.19140625,167.36512756347656,"40,44.3",field
3184,109,,601.500244140625,346.1230163574219,"40,33.3",field
3185,109,,383.7687683105469,873.4166870117188,"40,9",field
3186,109,,824.1815795898438,351.96136474609375,"45,33.3",field
3187,109,,1084.6441650390625,179.95228576660156,"50,44.3",field
3188,109,,1293.464599609375,165.3879852294922,"55,44.3",field
3189,109,,1501.7874755859375,192.7933349609375,"60,44.3",field
3190,109,,1712.80517578125,197.9587860107422,"65,44.3",field
3191,109,,1697.2418212890625,90.22959899902344,"65,53.3",field
3192,109,,1500.906005859375,88.3961181640625,"60,53.3",field
3193,109,,1300.8316650390625,82.92064666748047,"55,53.3",field
3194,109,,1106.0989990234375,78.90978240966797,"50,53.3",field
3195,109,,912.028076171875,72.15044403076172,"45,53.3",field
3196,109,,1278.719482421875,365.5463562011719,"55,33.3",field
3197,109,,1000.1381225585938,611.2180786132812,"50,20",field
3198,109,,947.607177734375,890.7459716796875,"50,9",field
3199,109,,1229.313232421875,910.0907592773438,"55,9",field
3200,109,,1519.561767578125,913.2238159179688,"60,9",field
3201,109,,1512.37060546875,623.7778930664062,"60,20",field
3202,109,,1048.654296875,359.0371398925781,"50,33.3",field
3203,109,,1511.1898193359375,369.3876953125,"60,33.3",field
3204,109,,1742.8922119140625,376.95452880859375,"65,33.3",field
3205,109,,1778.0025634765625,632.8356323242188,"65,20",field
3206,109,,753.255859375,604.9842529296875,"45,20",field
3207,109,,882.57470703125,175.15438842773438,"45,44.3",field
3208,109,,666.2360229492188,886.9767456054688,"45,9",field
3209,110,,272.09619140625,160.55975341796875,"30,44.3",field
3210,110,,159.87550354003906,334.5990295410156,"30,33.3",field
3211,110,,472.7856140136719,169.4488067626953,"35,44.3",field
3212,110,,381.1505126953125,341.17138671875,"35,33.3",field
3213,110,,252.8932647705078,583.0274047851562,"35,20",field
3214,110,,125.69409942626953,826.885009765625,"35,9",field
3215,110,,676.2025756835938,169.59136962890625,"40,44.3",field
3216,110,,602.0324096679688,346.8857116699219,"40,33.3",field
3217,110,,385.4607849121094,871.7539672851562,"40,9",field
3218,110,,823.4078369140625,353.0653991699219,"45,33.3",field
3219,110,,1082.4932861328125,181.8465118408203,"50,44.3",field
3220,110,,1290.4501953125,165.6310272216797,"55,44.3",field
3221,110,,1497.4417724609375,194.33544921875,"60,44.3",field
3222,110,,1707.0836181640625,198.4785919189453,"65,44.3",field
3223,110,,1691.5118408203125,92.3779067993164,"65,53.3",field
3224,110,,1496.433837890625,90.62454223632812,"60,53.3",field
3225,110,,1297.5875244140625,84.59534454345703,"55,53.3",field
3226,110,,1103.7716064453125,80.98274993896484,"50,53.3",field
3227,110,,911.0562744140625,74.2005844116211,"45,53.3",field
3228,110,,1275.7037353515625,366.8101806640625,"55,33.3",field
3229,110,,998.6375122070312,610.473876953125,"50,20",field
3230,110,,946.7129516601562,888.7066040039062,"50,9",field
3231,110,,1226.61328125,908.5989379882812,"55,9",field
3232,110,,1515.1441650390625,910.8134155273438,"60,9",field
3233,110,,1507.7230224609375,622.6578369140625,"60,20",field
3234,110,,1047.0174560546875,359.9083251953125,"50,33.3",field
3235,110,,1506.994384765625,370.8548889160156,"60,33.3",field
3236,110,,1737.1317138671875,378.0276184082031,"65,33.3",field
3237,110,,1772.0445556640625,632.3189086914062,"65,20",field
3238,110,,753.2418212890625,604.3488159179688,"45,20",field
3239,110,,881.8751831054688,176.9187469482422,"45,44.3",field
3240,110,,666.2383422851562,885.7879028320312,"45,9",field
3241,111,,274.40771484375,161.9095001220703,"30,44.3",field
3242,111,,162.494873046875,335.26824951171875,"30,33.3",field
3243,111,,473.94580078125,170.71746826171875,"35,44.3",field
3244,111,,382.62353515625,342.0278625488281,"35,33.3",field
3245,111,,255.26580810546875,581.818603515625,"35,20",field
3246,111,,128.03953552246094,825.5911254882812,"35,9",field
3247,111,,676.6859741210938,170.3415985107422,"40,44.3",field
3248,111,,602.1878051757812,347.65386962890625,"40,33.3",field
3249,111,,387.34124755859375,868.6204833984375,"40,9",field
3250,111,,822.64599609375,353.7823181152344,"45,33.3",field
3251,111,,1082.264892578125,174.01446533203125,"50,44.3",field
3252,111,,1287.461181640625,166.2327423095703,"55,44.3",field
3253,111,,1493.0872802734375,194.7543182373047,"60,44.3",field
3254,111,,1701.498779296875,200.0009002685547,"65,44.3",field
3255,111,,1686.2882080078125,94.94298553466797,"65,53.3",field
3256,111,,1491.9896240234375,93.20144653320312,"60,53.3",field
3257,111,,1294.105224609375,87.00991821289062,"55,53.3",field
3258,111,,1101.5230712890625,83.40422821044922,"50,53.3",field
3259,111,,909.6878051757812,76.62669372558594,"45,53.3",field
3260,111,,1272.4661865234375,367.484619140625,"55,33.3",field
3261,111,,997.1458129882812,610.0637817382812,"50,20",field
3262,111,,945.2064819335938,885.91162109375,"50,9",field
3263,111,,1223.6278076171875,906.1260375976562,"55,9",field
3264,111,,1510.7152099609375,908.5859375,"60,9",field
3265,111,,1503.40283203125,621.5968627929688,"60,20",field
3266,111,,1044.77685546875,360.7156677246094,"50,33.3",field
3267,111,,1502.463623046875,371.2357482910156,"60,33.3",field
3268,111,,1731.4324951171875,378.4225158691406,"65,33.3",field
3269,111,,1766.198486328125,631.4837036132812,"65,20",field
3270,111,,752.5012817382812,603.616943359375,"45,20",field
3271,111,,880.3121948242188,179.36463928222656,"45,44.3",field
3272,111,,666.2376708984375,883.2706298828125,"45,9",field
3273,112,,276.5631103515625,163.7081298828125,"30,44.3",field
3274,112,,165.20904541015625,335.9248962402344,"30,33.3",field
3275,112,,474.97314453125,172.44496154785156,"35,44.3",field
3276,112,,384.0812683105469,342.74005126953125,"35,33.3",field
3277,112,,257.4752197265625,581.1483154296875,"35,20",field
3278,112,,131.28408813476562,823.6419677734375,"35,9",field
3279,112,,676.6959838867188,171.76513671875,"40,44.3",field
3280,112,,602.8840942382812,348.2005920410156,"40,33.3",field
3281,112,,388.8545837402344,866.8624877929688,"40,9",field
3282,112,,821.6102905273438,354.53814697265625,"45,33.3",field
3283,112,,1079.7872314453125,169.1715850830078,"50,44.3",field
3284,112,,1285.2418212890625,166.40037536621094,"55,44.3",field
3285,112,,1488.572998046875,196.1477508544922,"60,44.3",field
3286,112,,1695.5416259765625,200.79515075683594,"65,44.3",field
3287,112,,1680.686279296875,95.8402099609375,"65,53.3",field
3288,112,,1487.433349609375,94.05010223388672,"60,53.3",field
3289,112,,1290.76953125,88.49498748779297,"55,53.3",field
3290,112,,1099.2244873046875,84.77676391601562,"50,53.3",field
3291,112,,907.970703125,78.92916107177734,"45,53.3",field
3292,112,,1269.3450927734375,367.64996337890625,"55,33.3",field
3293,112,,995.2886962890625,609.6087036132812,"50,20",field
3294,112,,943.6566162109375,883.8193359375,"50,9",field
3295,112,,1220.636474609375,903.4048461914062,"55,9",field
3296,112,,1506.224365234375,906.6329956054688,"60,9",field
3297,112,,1498.848876953125,620.8614501953125,"60,20",field
3298,112,,1042.5101318359375,361.4573059082031,"50,33.3",field
3299,112,,1497.9425048828125,371.636474609375,"60,33.3",field
3300,112,,1730.8521728515625,378.7271423339844,"65,33.3",field
3301,112,,1759.88037109375,629.960205078125,"65,20",field
3302,112,,752.1356811523438,602.843017578125,"45,20",field
3303,112,,879.2194213867188,180.09715270996094,"45,44.3",field
3304,112,,666.2421264648438,881.440673828125,"45,9",field
3305,112,,1249,615,"55,20",field
3306,113,,279.0243835449219,164.9638671875,"30,44.3",field
3307,113,,168.33016967773438,336.47320556640625,"30,33.3",field
3308,113,,476.5653076171875,173.16607666015625,"35,44.3",field
3309,113,,386.0319519042969,343.06280517578125,"35,33.3",field
3310,113,,259.85809326171875,580.7199096679688,"35,20",field
3311,113,,134.02093505859375,822.234130859375,"35,9",field
3312,113,,676.677001953125,172.98521423339844,"40,44.3",field
3313,113,,603.32666015625,348.7958679199219,"40,33.3",field
3314,113,,390.5752868652344,864.6626586914062,"40,9",field
3315,113,,821.3289184570312,354.5877380371094,"45,33.3",field
3316,113,,1081.260498046875,170.730712890625,"50,44.3",field
3317,113,,1283.70556640625,166.11534118652344,"55,44.3",field
3318,113,,1484.091796875,197.4865264892578,"60,44.3",field
3319,113,,1690.2723388671875,202.97860717773438,"65,44.3",field
3320,113,,1675.449951171875,98.40541076660156,"65,53.3",field
3321,113,,1482.929443359375,96.38534545898438,"60,53.3",field
3322,113,,1287.7508544921875,90.10427856445312,"55,53.3",field
3323,113,,1096.6865234375,87.22432708740234,"50,53.3",field
3324,113,,907.0812377929688,80.84833526611328,"45,53.3",field
3325,113,,1266.3167724609375,367.9882507324219,"55,33.3",field
3326,113,,993.9556274414062,607.9234619140625,"50,20",field
3327,113,,942.5645751953125,881.0676879882812,"50,9",field
3328,113,,1218.3541259765625,900.5806274414062,"55,9",field
3329,113,,1502.0638427734375,903.273681640625,"60,9",field
3330,113,,1494.399658203125,619.4883422851562,"60,20",field
3331,113,,1040.9957275390625,361.52215576171875,"50,33.3",field
3332,113,,1493.538818359375,371.62457275390625,"60,33.3",field
3333,113,,1731.1070556640625,379.2559814453125,"65,33.3",field
3334,113,,1754.729736328125,628.9031372070312,"65,20",field
3335,113,,752.1773681640625,602.0387573242188,"45,20",field
3336,113,,879.2523193359375,178.93093872070312,"45,44.3",field
3337,113,,666.55615234375,879.3237915039062,"45,9",field
3338,113,,1245.986083984375,614.08642578125,"55,20",field
3339,114,,281.51397705078125,166.48300170898438,"30,44.3",field
3340,114,,171.36964416503906,337.044921875,"30,33.3",field
3341,114,,478.2964782714844,174.3258056640625,"35,44.3",field
3342,114,,388.2913818359375,343.48590087890625,"35,33.3",field
3343,114,,262.6070556640625,580.0095825195312,"35,20",field
3344,114,,138.09304809570312,819.12451171875,"35,9",field
3345,114,,677.1198120117188,174.08470153808594,"40,44.3",field
3346,114,,604.1417846679688,349.4128723144531,"40,33.3",field
3347,114,,392.8125305175781,862.416748046875,"40,9",field
3348,114,,820.6214599609375,354.8772888183594,"45,33.3",field
3349,114,,1087.9439697265625,173.4406280517578,"50,44.3",field
3350,114,,1280.7802734375,166.37155151367188,"55,44.3",field
3351,114,,1480.05810546875,197.670166015625,"60,44.3",field
3352,114,,1684.7288818359375,203.475341796875,"65,44.3",field
3353,114,,1670.1304931640625,100.24219512939453,"65,53.3",field
3354,114,,1479.15771484375,98.40357971191406,"60,53.3",field
3355,114,,1284.4420166015625,92.6240234375,"55,53.3",field
3356,114,,1095.0479736328125,89.16525268554688,"50,53.3",field
3357,114,,906.2769775390625,82.40775299072266,"45,53.3",field
3358,114,,1263.3138427734375,368.3901672363281,"55,33.3",field
3359,114,,992.40478515625,607.2507934570312,"50,20",field
3360,114,,941.5728149414062,878.322021484375,"50,9",field
3361,114,,1215.7275390625,897.8330688476562,"55,9",field
3362,114,,1497.850830078125,900.3290405273438,"60,9",field
3363,114,,1490.5523681640625,618.2965087890625,"60,20",field
3364,114,,1039.5994873046875,361.90081787109375,"50,33.3",field
3365,114,,1489.4649658203125,372.0428771972656,"60,33.3",field
3366,114,,1731.5770263671875,379.3468322753906,"65,33.3",field
3367,114,,1749.0078125,627.3833618164062,"65,20",field
3368,114,,752.178955078125,601.2857666015625,"45,20",field
3369,114,,878.9351806640625,179.10845947265625,"45,44.3",field
3370,114,,667.3612670898438,876.5650634765625,"45,9",field
3371,114,,1243.3868408203125,613.033203125,"55,20",field
3372,115,,284.687255859375,167.37908935546875,"30,44.3",field
3373,115,,175.0009307861328,337.8680725097656,"30,33.3",field
3374,115,,479.8745422363281,176.4176788330078,"35,44.3",field
3375,115,,390.1824951171875,344.5070495605469,"35,33.3",field
3376,115,,265.71685791015625,579.3134765625,"35,20",field
3377,115,,141.5894012451172,817.7551879882812,"35,9",field
3378,115,,678.1566772460938,175.66281127929688,"40,44.3",field
3379,115,,605.0869750976562,350.01824951171875,"40,33.3",field
3380,115,,395.3256530761719,859.9366455078125,"40,9",field
3381,115,,820.6613159179688,355.77484130859375,"45,33.3",field
3382,115,,1087.42431640625,186.1888427734375,"50,44.3",field
3383,115,,1278.0174560546875,167.97120666503906,"55,44.3",field
3384,115,,1476.463623046875,208.79672241210938,"60,44.3",field
3385,115,,1679.9981689453125,204.58242797851562,"65,44.3",field
3386,115,,1665.2493896484375,101.89610290527344,"65,53.3",field
3387,115,,1475.30810546875,99.92311096191406,"60,53.3",field
3388,115,,1281.3944091796875,95.25125885009766,"55,53.3",field
3389,115,,1093.416015625,91.19366455078125,"50,53.3",field
3390,115,,905.5494384765625,84.92902374267578,"45,53.3",field
3391,115,,1260.7073974609375,368.6584777832031,"55,33.3",field
3392,115,,991.4888305664062,606.613037109375,"50,20",field
3393,115,,940.81201171875,876.2885131835938,"50,9",field
3394,115,,1213.44140625,896.5215454101562,"55,9",field
3395,115,,1494.0947265625,898.477783203125,"60,9",field
3396,115,,1486.7850341796875,617.8756713867188,"60,20",field
3397,115,,1038.149658203125,362.52825927734375,"50,33.3",field
3398,115,,1485.67578125,372.09613037109375,"60,33.3",field
3399,115,,1734.0047607421875,381.1168518066406,"65,33.3",field
3400,115,,1743.7220458984375,626.57373046875,"65,20",field
3401,115,,752.2911376953125,600.4674072265625,"45,20",field
3402,115,,878.385009765625,181.14161682128906,"45,44.3",field
3403,115,,668.4326171875,873.3159790039062,"45,9",field
3404,115,,1240.970947265625,611.8635864257812,"55,20",field
3405,115,,1780,904,"65,9",field
3406,116,,287.7119140625,169.27572631835938,"30,44.3",field
3407,116,,178.65432739257812,338.8351135253906,"30,33.3",field
3408,116,,482.1966552734375,177.2950897216797,"35,44.3",field
3409,116,,392.8279724121094,345.26324462890625,"35,33.3",field
3410,116,,269.4700012207031,578.22705078125,"35,20",field
3411,116,,145.69679260253906,815.8990478515625,"35,9",field
3412,116,,678.8853149414062,177.96627807617188,"40,44.3",field
3413,116,,606.56494140625,350.5184631347656,"40,33.3",field
3414,116,,397.97607421875,857.6642456054688,"40,9",field
3415,116,,820.70068359375,356.47125244140625,"45,33.3",field
3416,116,,1086.36865234375,185.58970642089844,"50,44.3",field
3417,116,,1275.7550048828125,174.7292938232422,"55,44.3",field
3418,116,,1472.977783203125,209.4741668701172,"60,44.3",field
3419,116,,1675.480712890625,206.81167602539062,"65,44.3",field
3420,116,,1660.8084716796875,104.20344543457031,"65,53.3",field
3421,116,,1471.5550537109375,102.56297302246094,"60,53.3",field
3422,116,,1279.1573486328125,96.6138687133789,"55,53.3",field
3423,116,,1091.7042236328125,93.48173522949219,"50,53.3",field
3424,116,,905.208740234375,86.85136413574219,"45,53.3",field
3425,116,,1258.44091796875,368.9544982910156,"55,33.3",field
3426,116,,990.8583374023438,605.7222290039062,"50,20",field
3427,116,,942.2844848632812,864.2948608398438,"50,9",field
3428,116,,1211.512451171875,894.22705078125,"55,9",field
3429,116,,1490.7320556640625,896.7959594726562,"60,9",field
3430,116,,1483.0518798828125,616.9132080078125,"60,20",field
3431,116,,1037.13134765625,363.01690673828125,"50,33.3",field
3432,116,,1481.9105224609375,372.50311279296875,"60,33.3",field
3433,116,,1735.9920654296875,382.8267517089844,"65,33.3",field
3434,116,,1738.8255615234375,625.8138427734375,"65,20",field
3435,116,,752.9310302734375,599.7008666992188,"45,20",field
3436,116,,878.0853271484375,182.80807495117188,"45,44.3",field
3437,116,,669.9183959960938,870.3060913085938,"45,9",field
3438,116,,1238.669189453125,611.2047729492188,"55,20",field
3439,116,,1775.0968017578125,901.2711791992188,"65,9",field
3440,117,,291.94915771484375,170.25436401367188,"30,44.3",field
3441,117,,183.10801696777344,338.823974609375,"30,33.3",field
3442,117,,484.7061767578125,179.4776153564453,"35,44.3",field
3443,117,,396.0168151855469,345.2427062988281,"35,33.3",field
3444,117,,272.7981262207031,577.7117309570312,"35,20",field
3445,117,,150.1085968017578,813.53759765625,"35,9",field
3446,117,,680.1784057617188,179.5431365966797,"40,44.3",field
3447,117,,608.9595336914062,350.65234375,"40,33.3",field
3448,117,,400.78302001953125,855.6885375976562,"40,9",field
3449,117,,821.645751953125,356.4856262207031,"45,33.3",field
3450,117,,1085.7813720703125,185.3907012939453,"50,44.3",field
3451,117,,1274.33056640625,171.60690307617188,"55,44.3",field
3452,117,,1470.2509765625,210.2810516357422,"60,44.3",field
3453,117,,1671.675048828125,207.6951904296875,"65,44.3",field
3454,117,,1657.26171875,105.67277526855469,"65,53.3",field
3455,117,,1468.920166015625,103.29222106933594,"60,53.3",field
3456,117,,1277.5667724609375,98.25750732421875,"55,53.3",field
3457,117,,1091.2313232421875,94.8729019165039,"50,53.3",field
3458,117,,905.8784790039062,88.30071258544922,"45,53.3",field
3459,117,,1256.8067626953125,369.5680847167969,"55,33.3",field
3460,117,,990.7178344726562,604.260498046875,"50,20",field
3461,117,,939.4336547851562,884.5955200195312,"50,9",field
3462,117,,1210.2381591796875,890.8648681640625,"55,9",field
3463,117,,1487.901611328125,893.6685791015625,"60,9",field
3464,117,,1480.3272705078125,615.4927368164062,"60,20",field
3465,117,,1036.797119140625,363.3536376953125,"50,33.3",field
3466,117,,1479.29345703125,372.4831237792969,"60,33.3",field
3467,117,,1734.08837890625,382.429443359375,"65,33.3",field
3468,117,,1734.6575927734375,624.4512939453125,"65,20",field
3469,117,,754.01806640625,598.9097290039062,"45,20",field
3470,117,,878.31982421875,185.15115356445312,"45,44.3",field
3471,117,,671.3877563476562,867.8735961914062,"45,9",field
3472,117,,1237.373779296875,610.22705078125,"55,20",field
3473,117,,1770.269775390625,897.0442504882812,"65,9",field
3474,118,,295.18133544921875,170.91085815429688,"30,44.3",field
3475,118,,186.8477325439453,338.8293762207031,"30,33.3",field
3476,118,,486.5871887207031,180.2454376220703,"35,44.3",field
3477,118,,398.31121826171875,345.5901184082031,"35,33.3",field
3478,118,,276.12847900390625,576.3762817382812,"35,20",field
3479,118,,154.11155700683594,810.7890625,"35,9",field
3480,118,,681.5778198242188,179.7381591796875,"40,44.3",field
3481,118,,610.0938110351562,350.6465148925781,"40,33.3",field
3482,118,,403.0219421386719,853.548583984375,"40,9",field
3483,118,,821.7984619140625,356.4264831542969,"45,33.3",field
3484,118,,1084.48828125,186.0294952392578,"50,44.3",field
3485,118,,1272.089599609375,173.6942901611328,"55,44.3",field
3486,118,,1466.9495849609375,211.00210571289062,"60,44.3",field
3487,118,,1667.174072265625,209.37368774414062,"65,44.3",field
3488,118,,1652.4012451171875,107.35704803466797,"65,53.3",field
3489,118,,1465.52685546875,105.5770492553711,"60,53.3",field
3490,118,,1275.396728515625,99.36865997314453,"55,53.3",field
3491,118,,1090.009521484375,96.39432525634766,"50,53.3",field
3492,118,,905.1278686523438,90.3138198852539,"45,53.3",field
3493,118,,1254.52294921875,369.5499572753906,"55,33.3",field
3494,118,,989.9806518554688,603.08251953125,"50,20",field
3495,118,,1208.151123046875,888.1781005859375,"55,9",field
3496,118,,1484.2237548828125,890.6211547851562,"60,9",field
3497,118,,1477.1207275390625,614.5518188476562,"60,20",field
3498,118,,1035.6845703125,363.3136291503906,"50,33.3",field
3499,118,,1475.66015625,372.7476501464844,"60,33.3",field
3500,118,,1732.4339599609375,380.3328552246094,"65,33.3",field
3501,118,,1729.7772216796875,623.2630615234375,"65,20",field
3502,118,,755.1162719726562,597.1416625976562,"45,20",field
3503,118,,878.2677612304688,186.05441284179688,"45,44.3",field
3504,118,,672.378662109375,864.779541015625,"45,9",field
3505,118,,1234.96142578125,608.146728515625,"55,20",field
3506,118,,1765.066650390625,894.2251586914062,"65,9",field
3507,119,,298.2259216308594,172.3734588623047,"30,44.3",field
3508,119,,190.611083984375,339.24285888671875,"30,33.3",field
3509,119,,488.45343017578125,182.17933654785156,"35,44.3",field
3510,119,,401.26220703125,345.701416015625,"35,33.3",field
3511,119,,279.35516357421875,575.4288330078125,"35,20",field
3512,119,,158.15985107421875,808.3379516601562,"35,9",field
3513,119,,682.4625854492188,181.3091278076172,"40,44.3",field
3514,119,,611.5770874023438,351.01171875,"40,33.3",field
3515,119,,405.9947204589844,850.2225341796875,"40,9",field
3516,119,,822.2118530273438,356.7630615234375,"45,33.3",field
3517,119,,1082.990234375,187.0933837890625,"50,44.3",field
3518,119,,1269.7672119140625,175.25840759277344,"55,44.3",field
3519,119,,1463.8731689453125,211.31588745117188,"60,44.3",field
3520,119,,1662.69970703125,208.86376953125,"65,44.3",field
3521,119,,1648.281982421875,108.21224212646484,"65,53.3",field
3522,119,,1462.49072265625,106.4250259399414,"60,53.3",field
3523,119,,1273.0667724609375,101.19623565673828,"55,53.3",field
3524,119,,1088.90673828125,98.18875885009766,"50,53.3",field
3525,119,,905.3299560546875,91.48320007324219,"45,53.3",field
3526,119,,1252.6728515625,369.61468505859375,"55,33.3",field
3527,119,,989.2343139648438,601.91162109375,"50,20",field
3528,119,,952.7327880859375,889.8657836914062,"50,9",field
3529,119,,1206.496337890625,885.1573486328125,"55,9",field
3530,119,,1480.9971923828125,887.4508666992188,"60,9",field
3531,119,,1473.734130859375,612.7861328125,"60,20",field
3532,119,,1034.8837890625,363.4123229980469,"50,33.3",field
3533,119,,1472.6236572265625,372.7301330566406,"60,33.3",field
3534,119,,1729.714599609375,381.1620178222656,"65,33.3",field
3535,119,,1725.299560546875,621.8494262695312,"65,20",field
3536,119,,755.51904296875,596.32861328125,"45,20",field
3537,119,,878.2889404296875,187.5260772705078,"45,44.3",field
3538,119,,673.5464477539062,862.4176025390625,"45,9",field
3539,119,,1233.2254638671875,607.4872436523438,"55,20",field
3540,119,,1760.355712890625,891.591796875,"65,9",field
3541,120,,301.0393981933594,173.59580993652344,"30,44.3",field
3542,120,,194.28228759765625,339.2643737792969,"30,33.3",field
3543,120,,489.6607971191406,184.2619171142578,"35,44.3",field
3544,120,,403.545654296875,345.6739807128906,"35,33.3",field
3545,120,,282.07830810546875,574.31884765625,"35,20",field
3546,120,,162.25184631347656,805.5298461914062,"35,9",field
3547,120,,683.2122192382812,182.09429931640625,"40,44.3",field
3548,120,,612.6887817382812,351.03521728515625,"40,33.3",field
3549,120,,408.2489318847656,847.9639892578125,"40,9",field
3550,120,,822.18896484375,356.7566833496094,"45,33.3",field
3551,120,,1081.83740234375,187.85235595703125,"50,44.3",field
3552,120,,1267.5264892578125,175.66416931152344,"55,44.3",field
3553,120,,1460.47900390625,212.29730224609375,"60,44.3",field
3554,120,,1658.25537109375,208.7571563720703,"65,44.3",field
3555,120,,1644.176513671875,110.19332885742188,"65,53.3",field
3556,120,,1459.2215576171875,108.0229263305664,"60,53.3",field
3557,120,,1271.1634521484375,102.331787109375,"55,53.3",field
3558,120,,1087.7352294921875,98.67033386230469,"50,53.3",field
3559,120,,905.1087036132812,93.33465576171875,"45,53.3",field
3560,120,,1250.4210205078125,369.6170349121094,"55,33.3",field
3561,120,,988.4039306640625,601.0518188476562,"50,20",field
3562,120,,956.1961669921875,887.65576171875,"50,9",field
3563,120,,1204.2630615234375,882.7333374023438,"55,9",field
3564,120,,1477.262939453125,884.5530395507812,"60,9",field
3565,120,,1469.980712890625,611.55908203125,"60,20",field
3566,120,,1033.8699951171875,363.39599609375,"50,33.3",field
3567,120,,1469.29248046875,372.734130859375,"60,33.3",field
3568,120,,1732.4918212890625,378.7798156738281,"65,33.3",field
3569,120,,1720.244873046875,620.4454956054688,"65,20",field
3570,120,,756.0177001953125,594.8980102539062,"45,20",field
3571,120,,878.3261108398438,187.82627868652344,"45,44.3",field
3572,120,,674.52392578125,859.7005004882812,"45,9",field
3573,120,,1230.9742431640625,605.9927978515625,"55,20",field
3574,120,,1755.156494140625,888.1535034179688,"65,9",field
3575,121,,303.9222106933594,174.74343872070312,"30,44.3",field
3576,121,,197.81594848632812,339.3268737792969,"30,33.3",field
3577,121,,492.2262878417969,184.38284301757812,"35,44.3",field
3578,121,,406.0278015136719,345.8054504394531,"35,33.3",field
3579,121,,285.3360290527344,573.1669311523438,"35,20",field
3580,121,,165.92405700683594,803.15673828125,"35,9",field
3581,121,,683.83203125,183.74932861328125,"40,44.3",field
3582,121,,613.8425903320312,351.38531494140625,"40,33.3",field
3583,121,,410.4873352050781,845.73681640625,"40,9",field
3584,121,,822.1941528320312,357.0366516113281,"45,33.3",field
3585,121,,1080.4212646484375,188.58811950683594,"50,44.3",field
3586,121,,1265.2720947265625,177.13751220703125,"55,44.3",field
3587,121,,1457.193603515625,213.44664001464844,"60,44.3",field
3588,121,,1653.75927734375,209.28912353515625,"65,44.3",field
3589,121,,1639.6226806640625,110.9578628540039,"65,53.3",field
3590,121,,1455.64990234375,109.06755828857422,"60,53.3",field
3591,121,,1268.572998046875,104.0347900390625,"55,53.3",field
3592,121,,1086.27587890625,100.84821319580078,"50,53.3",field
3593,121,,904.457275390625,94.77406311035156,"45,53.3",field
3594,121,,1248.193359375,369.607666015625,"55,33.3",field
3595,121,,987.5696411132812,599.6979370117188,"50,20",field
3596,121,,964.908447265625,885.9703369140625,"50,9",field
3597,121,,1202.77978515625,879.5220336914062,"55,9",field
3598,121,,1474.258056640625,882.3231201171875,"60,9",field
3599,121,,1467.1097412109375,610.1607055664062,"60,20",field
3600,121,,1032.8145751953125,363.14044189453125,"50,33.3",field
3601,121,,1465.85791015625,372.7355041503906,"60,33.3",field
3602,121,,1715.6944580078125,619.3846435546875,"65,20",field
3603,121,,756.3515625,594.1868286132812,"45,20",field
3604,121,,878.167236328125,188.66903686523438,"45,44.3",field
3605,121,,675.733154296875,856.4488525390625,"45,9",field
3606,121,,1229.1357421875,604.88330078125,"55,20",field
3607,121,,1750.6600341796875,886.0416870117188,"65,9",field
