,frame,tracker_id,x,y,label
1586,121,7,1103.6687,258.22412,
1587,121,13,472.08563,475.15833,
1588,121,11,1742.5306,416.34454,
1589,121,5,1170.4073,647.4761,
1590,121,26,385.7594,519.46094,
1591,121,17,1110.4446,447.50864,
1592,121,22,899.56506,888.7444,
1593,122,3,1018.4947,451.82568,
1594,122,4,1139.1471,163.40054,
1595,122,6,1305.3499,206.88652,
1596,122,7,1117.3,259.20392,
1597,122,13,469.81042,477.1776,
1598,122,11,1745.3782,417.17734,
1599,122,5,1166.7733,643.44824,
1600,122,26,388.70154,517.2815,
1601,122,17,1115.1187,447.9188,
1602,122,12,651.5514,497.64047,
1603,123,3,1028.2646,454.0442,
1604,123,4,1146.4802,163.75882,
1605,123,6,1309.0796,207.87973,
1606,123,7,1123.0142,262.17957,
1607,123,13,467.74756,478.59625,
1608,123,11,1747.7129,416.1372,
1609,123,5,1163.2104,640.7448,
1610,123,26,392.1338,514.17645,
1611,123,17,1119.7435,448.6898,
1612,123,2,930.3966,887.52747,
1613,124,3,1036.5669,457.21368,
1614,124,4,1152.9382,165.50542,
1615,124,6,1312.4319,208.55513,
1616,124,7,1128.4398,262.6389,
1617,124,13,466.1154,479.8134,
1618,124,11,1749.509,415.7489,
1619,124,5,1159.3357,639.54175,
1620,124,26,395.42847,513.4839,
1621,124,17,1123.0139,450.9117,
1622,124,2,946.7799,892.82983,
1623,125,3,1046.6842,460.37524,
1624,125,4,1161.3628,165.48323,
1625,125,6,1314.9722,209.77411,
1626,125,7,1134.8154,264.4351,
1627,125,13,464.63324,481.5943,
1628,125,11,1750.1141,414.60846,
1629,125,5,1155.0142,636.54095,
1630,125,17,1127.0908,452.70508,
1631,125,2,953.4082,894.2425,
1632,125,12,636.0453,511.24835,
1633,126,3,1053.09,463.8498,
1634,126,4,1169.8921,166.7583,
1635,126,6,1317.5151,210.53308,
1636,126,7,1142.8604,264.7605,
1637,126,13,462.54697,482.60022,
1638,126,11,1753.2661,413.50586,
1639,126,5,1153.1997,635.5318,
1640,126,17,1131.81,454.3285,
1641,126,2,965.64465,895.81445,
1642,127,3,1059.4514,469.48788,
1643,127,4,1178.1091,167.5382,
1644,127,6,1319.739,211.4485,
1645,127,7,1147.3032,264.85995,
1646,127,13,460.8894,484.302,
1647,127,11,1754.3608,413.09875,
1648,127,5,1149.331,632.6106,
1649,127,17,1135.4431,456.86917,
1650,127,2,976.45306,894.35596,
1651,127,12,631.0641,514.8836,
1652,128,3,1064.835,472.48444,
1653,128,4,1185.2205,169.45801,
1654,128,6,1322.1603,212.75075,
1655,128,7,1156.8484,266.16626,
1656,128,13,459.05692,485.59534,
1657,128,11,1755.7046,412.95752,
1658,128,5,1145.0303,629.3037,
1659,128,17,1139.9806,459.75793,
1660,128,2,991.0309,891.8475,
1661,128,26,399.13962,547.796,
1662,129,3,1072.8702,475.19104,
1663,129,4,1191.8953,171.15091,
1664,129,6,1323.6711,213.21399,
1665,129,7,1166.7738,268.27145,
1666,129,13,458.16702,486.38916,
1667,129,11,1757.4703,412.2443,
1668,129,5,1142.5281,625.5207,
1669,129,17,1144.2051,462.11932,
1670,129,2,1000.1087,895.8105,
1671,130,3,1079.2465,477.44623,
1672,130,4,1199.7804,172.74933,
1673,130,6,1324.5027,214.01598,
1674,130,7,1174.554,270.0307,
1675,130,13,457.61633,487.3329,
1676,130,11,1759.0607,412.3237,
1677,130,5,1138.4194,618.92804,
1678,130,17,1149.2866,463.6065,
1679,130,2,1011.01746,896.03186,
1680,130,26,398.98175,550.63226,
1681,131,3,1085.0002,480.51825,
1682,131,4,1207.0775,176.0098,
1683,131,6,1326.0676,213.94572,
1684,131,7,1180.1852,271.32843,
1685,131,13,456.81958,488.99564,
1686,131,11,1760.2512,413.7023,
1687,131,5,1135.3408,611.9092,
1688,131,17,1153.3737,464.77484,
1689,131,2,1022.63745,895.1274,
1690,131,26,391.18347,565.161,
1691,132,3,1090.1752,482.92502,
1692,132,4,1213.498,179.48837,
1693,132,6,1327.2456,213.88274,
1694,132,7,1185.3054,273.10315,
1695,132,13,456.26596,489.9195,
1696,132,11,1760.962,414.88803,
1697,132,5,1134.3488,606.7283,
1698,132,17,1157.0869,466.79248,
1699,132,2,1035.2081,895.09424,
1700,132,26,385.67438,568.14374,
1701,132,30,413.40002,512.6,
1702,132,12,628.1505,518.81433,
1703,133,3,1096.1201,483.3971,
1704,133,4,1217.2358,182.06201,
1705,133,6,1328.6204,213.49191,
1706,133,7,1189.5986,275.3831,
1707,133,13,456.1333,489.244,
1708,133,11,1761.8308,416.32898,
1709,133,5,1132.7881,602.2777,
1710,133,17,1162.314,467.8186,
1711,133,2,1045.469,896.0686,
1712,133,26,381.40613,564.8985,
1713,133,30,415.78064,510.9873,
1714,133,31,323.8,558.8,
1715,133,12,628.2246,517.9939,
1716,134,3,1101.3721,485.1552,
1717,134,4,1222.0361,185.94394,
1718,134,6,1330.7451,212.98793,
1719,134,7,1194.2383,278.84845,
1720,134,13,457.14154,489.29108,
1721,134,11,1762.4268,416.52945,
1722,134,5,1129.9628,598.7906,
1723,134,17,1167.7949,469.80878,
1724,134,2,1054.222,900.03296,
1725,134,26,379.2256,563.2544,
1726,134,30,418.50604,510.0566,
1727,134,31,322.0165,558.5674,
1728,134,12,628.5238,517.09344,
1729,135,3,1106.7242,485.71713,
1730,135,4,1225.6873,187.67627,
1731,135,6,1332.8069,212.44626,
1732,135,7,1197.0148,282.1005,
1733,135,13,456.9225,491.5928,
1734,135,11,1763.5938,416.26306,
1735,135,5,1126.3538,595.30786,
1736,135,17,1172.3351,472.51157,
1737,135,2,1065.6626,904.10266,
1738,135,26,376.4366,561.61597,
1739,135,31,320.65063,556.1566,
1740,135,12,627.9978,515.748,
1741,136,3,1111.0785,487.52588,
1742,136,4,1228.7214,188.58195,
1743,136,6,1333.8262,211.8885,
1744,136,7,1202.4358,282.56085,
1745,136,11,1764.6421,415.48743,
1746,136,5,1122.7953,593.1478,
1747,136,17,1175.4995,475.4506,
1748,136,2,1075.227,907.933,
1749,136,26,375.4923,559.9805,
1750,136,31,320.26312,549.5175,
1751,136,12,628.20337,514.916,
1752,136,32,522.2,554.9,
1753,137,3,1116.1122,489.46338,
1754,137,4,1232.5548,192.16516,
1755,137,6,1334.4573,213.38478,
1756,137,7,1211.967,285.3879,
1757,137,11,1763.6692,414.20343,
1758,137,5,1118.2812,589.8335,
1759,137,17,1178.515,478.47253,
1760,137,2,1082.7559,908.093,
1761,137,26,374.51105,558.31976,
1762,137,31,319.47598,545.5054,
1763,137,12,625.6421,512.92084,
1764,137,32,523.9728,553.43555,
1765,137,33,570.4,595.2,
1766,138,3,1121.7689,494.78534,
1767,138,4,1237.1057,190.11136,
1768,138,6,1336.9889,212.5678,
1769,138,7,1219.5483,285.6799,
1770,138,11,1763.5852,412.39938,
1771,138,5,1115.0238,586.0825,
1772,138,17,1182.1543,484.8473,
1773,138,2,1090.4688,908.10754,
1774,138,26,372.1843,555.0145,
1775,138,12,622.0117,510.1203,
1776,138,33,574.7163,598.1289,
1777,139,3,1127.0029,498.31415,
1778,139,4,1241.5623,190.2344,
1779,139,6,1338.5366,212.58252,
1780,139,7,1227.7224,288.67206,
1781,139,11,1763.1836,411.7177,
1782,139,5,1111.9343,581.8318,
1783,139,17,1186.3477,490.08517,
1784,139,2,1098.896,906.0687,
1785,139,26,369.6869,553.08093,
1786,139,12,620.4408,508.7995,
1787,139,33,581.1725,599.8828,
1788,139,31,314.66516,539.9059,
1789,140,3,1129.767,502.2126,
1790,140,4,1244.3237,189.88103,
1791,140,6,1338.6628,211.53906,
1792,140,7,1236.1803,290.1197,
1793,140,11,1762.3374,411.14,
1794,140,5,1107.5662,577.71387,
1795,140,17,1187.1472,492.66757,
1796,140,2,1106.6268,903.92175,
1797,140,26,367.4676,553.3479,
1798,140,12,617.20374,507.32605,
1799,140,33,587.53125,601.47205,
1800,141,3,1132.8949,505.25522,
1801,141,4,1246.1013,190.69919,
1802,141,6,1337.27,213.57953,
1803,141,7,1242.773,291.59415,
1804,141,11,1761.6475,410.2686,
1805,141,5,1105.093,575.35376,
1806,141,2,1114.4397,906.1284,
1807,141,26,365.03583,551.1422,
1808,141,12,619.82153,504.8048,
1809,141,33,593.7514,603.3505,
1810,141,31,309.0459,534.4225,
1811,142,3,1134.8275,507.6341,
1812,142,4,1247.187,193.33139,
1813,142,6,1335.6663,216.38388,
1814,142,7,1247.6528,293.73013,
1815,142,11,1760.7146,409.62677,
1816,142,5,1101.9556,572.94794,
1817,142,26,363.1776,546.00525,
1818,142,12,623.6194,503.91412,
1819,142,33,601.9747,603.6166,
1820,142,31,307.76123,530.81445,
1821,143,3,1136.3257,510.74542,
1822,143,4,1247.7329,194.565,
1823,143,6,1334.408,217.68634,
1824,143,7,1254.493,295.78745,
1825,143,5,1099.5842,569.50977,
1826,143,26,361.87915,543.7249,
1827,143,33,610.9012,604.6527,
1828,143,31,307.68668,527.60504,
1829,144,3,1138.3743,515.7777,
1830,144,4,1248.4384,196.31467,
1831,144,6,1335.9546,219.1517,
1832,144,7,1263.0381,296.86032,
1833,144,5,1097.1455,564.39136,
1834,144,26,359.44308,538.88403,
1835,144,33,619.03796,603.6,
1836,144,31,307.0566,521.86847,
1837,144,30,439.9372,502.4911,
1838,144,2,1144.2913,913.1505,
1839,145,3,1140.3118,516.6027,
1840,145,4,1248.5547,198.24811,
1841,145,6,1336.1616,221.68942,
1842,145,5,1095.3684,558.59424,
1843,145,26,356.9157,536.12494,
1844,145,33,625.47595,604.17694,
1845,145,31,307.23767,519.1678,
1846,145,2,1158.7346,914.1138,
1847,145,13,439.66473,504.3299,
1848,145,17,1196.3345,510.19794,
1849,146,4,1247.7588,200.93158,
1850,146,6,1335.8708,223.59882,
1851,146,5,1092.4924,554.57495,
1852,146,26,356.0651,534.5156,
1853,146,33,632.2953,606.37213,
1854,146,31,306.34763,519.26135,
1855,146,13,439.8305,505.84833,
1856,146,17,1198.0345,509.75018,
1857,147,4,1246.0573,202.18683,
1858,147,6,1335.7573,224.91983,
1859,147,26,355.13898,532.6472,
1860,147,33,639.2565,607.48267,
1861,147,31,305.71875,517.10834,
1862,147,13,440.16174,507.0042,
1863,147,17,1201.2406,511.52512,
1864,147,12,626.0049,493.46582,
1865,147,3,1145.3802,526.7211,
1866,148,4,1244.6439,203.58968,
1867,148,6,1331.6594,226.36914,
1868,148,26,354.52365,529.02594,
1869,148,33,645.2573,609.1903,
1870,148,31,303.89398,514.43396,
1871,148,13,439.9969,508.39008,
1872,148,17,1199.0032,514.4092,
1873,148,12,626.66034,491.62915,
1874,148,3,1147.4626,530.93787,
1875,148,2,1187.4017,918.7698,
1876,148,5,1088.1104,548.5212,
1877,149,4,1239.2622,205.38866,
1878,149,26,354.33356,527.3894,
1879,149,33,650.2254,610.1155,
1880,149,31,301.91974,512.2085,
1881,149,13,440.3222,510.19736,
1882,149,17,1198.0691,518.0441,
1883,149,12,627.5472,490.682,
1884,149,3,1148.1311,533.4414,
1885,149,2,1196.4636,916.9652,
1886,149,5,1084.7726,545.97656,
1887,150,4,1233.6936,205.67099,
1888,150,26,353.00946,526.508,
1889,150,33,655.49536,611.4158,
1890,150,31,300.22446,510.15656,
1891,150,13,440.4909,512.16223,
1892,150,17,1197.6616,521.286,
1893,150,12,627.87646,491.05267,
1894,150,3,1147.2411,538.52405,
1895,150,2,1205.4778,914.6793,
1896,150,5,1081.989,544.48785,
1897,150,11,1747.7244,400.7578,
1898,151,4,1229.2192,206.70383,
1899,151,26,352.2224,525.25146,
1900,151,33,661.8785,611.8548,
1901,151,31,300.30505,507.83466,
1902,151,13,440.91345,513.8394,
1903,151,17,1196.1155,524.38416,
1904,151,12,627.996,491.22595,
1905,151,3,1146.7979,540.017,
1906,151,2,1214.1271,914.7871,
1907,151,5,1077.4274,542.36786,
1908,152,4,1224.5797,209.02374,
1909,152,26,350.98895,523.52625,
1910,152,33,667.0094,614.6506,
1911,152,31,301.03937,504.4124,
1912,152,13,441.10345,514.7446,
1913,152,17,1193.4883,530.7296,
1914,152,12,628.3656,490.68814,
1915,152,3,1145.8567,543.0814,
1916,152,2,1222.9702,913.82874,
1917,152,5,1072.4985,538.7342,
1918,153,4,1218.2733,209.85129,
1919,153,26,350.5669,522.2759,
1920,153,33,670.7241,615.64746,
1921,153,31,300.70538,502.2387,
1922,153,13,441.8592,515.6955,
1923,153,17,1189.5791,535.2973,
1924,153,12,627.83997,490.20224,
1925,153,3,1145.7649,544.1539,
1926,153,2,1230.5579,913.4326,
1927,153,5,1066.7468,537.51154,
1928,153,35,1294.3,229.1,
1929,153,11,1735.5911,398.029,
1930,154,4,1210.9749,209.78058,
1931,154,26,349.79706,523.1935,
1932,154,33,674.1857,615.3113,
1933,154,31,300.27124,499.20685,
1934,154,13,442.1624,516.33246,
1935,154,17,1188.334,537.92126,
1936,154,12,627.96893,489.0661,
1937,154,3,1144.9539,548.0378,
1938,154,2,1236.0144,911.9386,
1939,154,5,1063.4106,533.848,
1940,154,35,1285.9391,230.1838,
1941,154,11,1727.6335,399.14642,
1942,154,7,1308.4092,317.35428,
1943,155,4,1205.2856,211.67624,
1944,155,26,350.20316,522.27026,
1945,155,33,678.24426,615.1361,
1946,155,31,299.81546,497.49814,
1947,155,13,441.6264,517.51636,
1948,155,17,1186.5276,539.11707,
1949,155,12,627.6793,489.3553,
1950,155,3,1144.2705,551.36804,
1951,155,2,1243.3391,909.7008,
1952,155,5,1060.6438,530.25543,
1953,155,35,1277.7407,232.09372,
1954,155,11,1723.0364,398.83398,
1955,155,7,1309.4027,319.0683,
1956,156,4,1199.2653,214.655,
1957,156,26,349.74652,521.98254,
1958,156,33,682.5331,614.6907,
1959,156,31,300.33612,495.96478,
1960,156,13,440.11267,519.90137,
1961,156,12,628.5785,489.84106,
1962,156,3,1141.6246,553.8325,
1963,156,2,1250.0286,905.1517,
1964,156,5,1059.7588,524.0247,
1965,156,35,1272.0361,235.99236,
1966,156,11,1716.3827,397.73755,
1967,156,7,1313.3649,324.5141,
1968,157,4,1193.8279,217.36102,
1969,157,26,350.6081,520.92566,
1970,157,33,686.91516,615.48755,
1971,157,31,303.54846,492.50595,
1972,157,13,438.58234,522.711,
1973,157,12,629.2388,487.04205,
1974,157,3,1138.6207,556.9557,
1975,157,2,1255.1675,904.17163,
1976,157,5,1058.2714,519.81866,
1977,157,11,1710.9929,397.0227,
1978,158,4,1187.2554,217.02771,
1979,158,26,351.63055,519.2468,
1980,158,33,691.34875,616.42053,
1981,158,31,306.16797,490.997,
1982,158,13,438.00604,523.4256,
1983,158,12,630.8597,485.68146,
1984,158,3,1137.1128,560.3283,
1985,158,2,1260.4429,902.5016,
1986,158,5,1058.2439,516.7667,
1987,158,11,1704.0833,396.45245,
1988,158,7,1318.1285,331.08527,
1989,159,4,1180.6051,221.11728,
1990,159,26,351.71173,517.32855,
1991,159,33,694.7923,617.74,
1992,159,31,306.776,490.88913,
1993,159,13,437.8081,525.6051,
1994,159,3,1136.1719,562.14575,
1995,159,5,1058.656,514.10736,
1996,159,11,1695.2794,396.61374,
1997,159,7,1319.6477,334.95593,
1998,160,4,1173.5691,225.61198,
1999,160,26,352.42923,517.0068,
2000,160,33,697.5544,617.8667,
2001,160,31,307.3261,491.26154,
2002,160,13,438.74133,527.36487,
2003,160,3,1135.136,565.0305,
2004,160,5,1058.5476,512.9364,
2005,160,11,1687.1631,395.68134,
2006,160,7,1321.0525,334.17337,
2007,161,4,1166.2158,229.15799,
2008,161,26,353.04083,516.2671,
2009,161,33,700.7319,617.22217,
2010,161,31,310.20746,491.15344,
2011,161,13,438.45493,527.9671,
2012,161,3,1134.4086,565.98865,
2013,161,5,1057.238,511.94174,
2014,161,11,1678.9812,395.02612,
2015,161,7,1322.2222,335.86194,
2016,162,4,1159.2231,230.11201,
2017,162,26,353.2835,514.37036,
2018,162,33,702.44855,615.9809,
2019,162,31,312.27014,491.86172,
2020,162,13,437.36218,529.4646,
2021,162,3,1132.4436,567.88965,
2022,162,5,1053.5137,509.03857,
2023,162,11,1671.489,392.79562,
2024,162,7,1321.1956,339.02222,
2025,162,35,1216.5059,244.1531,
2026,163,4,1148.8873,231.0683,
2027,163,26,352.37207,513.3804,
2028,163,33,703.9033,615.80334,
2029,163,31,310.32898,492.51733,
2030,163,13,435.63995,529.96765,
2031,163,3,1129.411,571.4978,
2032,163,5,1050.1765,507.73047,
2033,163,11,1662.5208,392.67523,
2034,163,7,1319.0972,343.72012,
2035,164,4,1137.5779,233.98383,
2036,164,26,349.67188,512.0557,
2037,164,33,704.3082,613.09656,
2038,164,31,309.91962,492.47223,
2039,164,13,433.68643,530.76685,
2040,164,3,1125.6396,575.73083,
2041,164,5,1045.6749,504.6891,
2042,164,11,1652.3284,393.0183,
2043,164,7,1316.2324,344.4975,
2044,164,12,632.06934,483.26575,
2045,164,35,1193.9539,246.636,
2046,165,4,1127.5984,237.63666,
2047,165,26,348.36044,510.94702,
2048,165,33,703.2737,613.03845,
2049,165,31,310.74448,492.8247,
2050,165,13,430.641,533.34705,
2051,165,3,1120.9424,579.86487,
2052,165,5,1042.0786,502.6656,
2053,165,11,1643.1458,393.1659,
2054,165,7,1312.0852,347.95056,
2055,165,38,581.3,535.7,
2056,165,12,632.4584,485.06116,
2057,165,35,1180.8569,248.729,
2058,165,30,489.94833,506.3385,
2059,166,4,1116.1833,238.96939,
2060,166,26,346.2069,511.96204,
2061,166,33,702.77954,613.6788,
2062,166,31,312.37122,493.3313,
2063,166,13,427.2009,534.2541,
2064,166,3,1116.2949,583.61444,
2065,166,5,1037.8148,503.06024,
2066,166,11,1632.2603,394.27502,
2067,166,7,1307.491,351.7998,
2068,166,38,580.67786,536.32214,
2069,166,12,631.9142,484.89432,
2070,166,35,1168.1309,250.42783,
2071,166,39,614.9,539.9,
2072,166,30,488.5333,506.8645,
2073,167,4,1104.4392,241.6904,
2074,167,26,344.44232,511.69147,
2075,167,33,702.4846,615.9037,
2076,167,31,311.65152,492.55682,
2077,167,13,422.9055,534.17535,
2078,167,3,1112.573,587.2333,
2079,167,5,1033.0059,500.9342,
2080,167,11,1621.1791,395.35883,
2081,167,7,1302.9344,353.81323,
2082,167,12,630.037,485.5122,
2083,167,35,1155.7761,252.66476,
2084,167,39,614.5907,541.9104,
2085,167,30,488.14392,506.69104,
2086,167,2,1317.021,892.1245,
2087,168,4,1095.032,245.58888,
2088,168,26,341.4895,510.28455,
2089,168,33,700.9777,618.0481,
2090,168,31,311.016,491.29468,
2091,168,13,419.70642,537.84814,
2092,168,3,1108.9128,590.1384,
2093,168,5,1028.9917,499.9052,
2094,168,11,1611.0293,396.43762,
2095,168,7,1298.2518,356.80365,
2096,168,35,1143.8938,253.77689,
2097,168,39,613.71185,541.8023,
2098,168,30,484.5407,506.61798,
2099,168,2,1320.3914,891.0257,
2100,169,4,1084.1925,248.63376,
2101,169,26,338.39868,509.79965,
2102,169,33,698.6433,619.5162,
2103,169,31,309.7516,490.18115,
2104,169,13,415.6153,539.4506,
2105,169,3,1103.6409,594.08484,
2106,169,5,1026.2827,497.60486,
2107,169,11,1601.5813,397.831,
2108,169,35,1131.855,253.79324,
2109,169,39,613.072,541.344,
2110,169,2,1321.9106,887.64734,
2111,170,4,1072.811,249.71774,
2112,170,26,334.62762,508.9828,
2113,170,33,696.37537,620.3782,
2114,170,31,305.93454,489.13092,
2115,170,13,410.4649,542.33356,
2116,170,3,1100.4152,596.4496,
2117,170,5,1023.06665,496.828,
2118,170,11,1593.7223,399.02988,
2119,170,35,1119.4531,254.40579,
2120,170,39,610.69977,542.24854,
2121,170,2,1328.2616,884.4147,
2122,170,12,622.35254,487.08844,
2123,170,7,1289.0825,361.62012,
2124,171,4,1063.5178,250.70523,
2125,171,26,331.31268,508.04572,
2126,171,33,694.4895,622.6585,
2127,171,13,404.6906,543.0188,
2128,171,3,1095.9604,597.8559,
2129,171,5,1018.99915,494.6233,
2130,171,11,1585.12,398.4599,
2131,171,35,1108.897,254.5828,
2132,171,39,608.5015,540.76117,
2133,171,2,1335.7627,883.6377,
2134,171,12,619.56665,484.77515,
2135,171,7,1283.794,363.05313,
2136,172,4,1055.0294,250.98416,
2137,172,26,326.1345,505.39728,
2138,172,33,692.4364,624.4794,
2139,172,13,397.63074,543.86804,
2140,172,3,1091.7424,601.2667,
2141,172,5,1016.2635,492.54382,
2142,172,11,1576.9077,397.9052,
2143,172,35,1099.7075,255.2602,
2144,172,39,605.33325,540.9284,
2145,172,2,1342.9691,884.7455,
2146,172,12,615.50916,483.51962,
2147,172,7,1280.606,364.1744,
2148,172,38,569.18634,538.9828,
2149,173,4,1047.5104,250.37408,
2150,173,26,320.6313,504.44333,
2151,173,33,690.96277,626.1303,
2152,173,13,392.42267,543.78625,
2153,173,3,1088.6182,602.7833,
2154,173,5,1013.36914,489.51672,
2155,173,11,1570.8381,397.68506,
2156,173,35,1091.6931,257.1229,
2157,173,12,610.74646,482.40576,
2158,173,7,1277.8239,365.15582,
2159,173,38,564.68335,541.23846,
2160,174,4,1037.4225,248.10355,
2161,174,26,313.77112,501.83875,
2162,174,33,688.71936,627.048,
2163,174,13,385.61255,545.36554,
2164,174,3,1083.9093,604.8769,
2165,174,5,1012.09753,488.4756,
2166,174,11,1564.2087,395.31833,
2167,174,35,1081.1396,254.46143,
2168,174,12,607.3231,480.30716,
2169,174,7,1276.8914,364.0494,
2170,174,38,562.1907,539.86914,
2171,174,2,1355.8954,884.8802,
2172,175,4,1027.2891,245.77617,
2173,175,26,307.94,499.2331,
2174,175,33,685.8965,627.6859,
2175,175,13,379.9214,543.9531,
2176,175,3,1080.9282,607.54285,
2177,175,11,1556.087,394.72607,
2178,175,35,1070.9402,255.40689,
2179,175,7,1277.3756,363.1656,
2180,175,38,559.34143,539.3926,
2181,175,40,1317.3,869.3,
2182,175,2,1361.7268,884.0147,
2183,176,4,1019.1835,243.6253,
2184,176,26,303.21027,497.95575,
2185,176,33,683.1627,628.549,
2186,176,13,372.91638,543.99286,
2187,176,3,1077.939,610.09686,
2188,176,11,1549.6658,393.53223,
2189,176,35,1060.2217,253.12097,
2190,176,7,1275.1941,364.16632,
2191,176,38,555.358,538.8733,
2192,176,40,1321.0017,867.0948,
2193,176,2,1367.33,883.7228,
2194,176,41,445.4,509.9,
2195,176,12,601.9247,478.62784,
2196,177,4,1012.88086,243.3876,
2197,177,26,296.89722,497.86707,
2198,177,33,679.16736,629.16644,
2199,177,13,366.1475,545.30676,
2200,177,3,1075.604,612.60876,
2201,177,11,1544.949,392.4095,
2202,177,35,1051.2839,250.55229,
2203,177,7,1273.4722,365.50208,
2204,177,38,550.6272,540.6749,
2205,177,40,1325.8344,868.87744,
2206,177,2,1373.1692,883.6489,
2207,177,41,441.2124,508.03885,
2208,177,42,517.6,502.9,
2209,177,39,588.1814,533.55505,
2210,178,4,1005.1719,243.62137,
2211,178,26,289.3546,496.21603,
2212,178,33,676.0519,629.6948,
2213,178,13,358.497,546.0936,
2214,178,3,1071.2108,615.7644,
2215,178,11,1539.1364,391.34647,
2216,178,35,1042.0276,249.57077,
2217,178,7,1270.8586,367.3027,
2218,178,38,547.9547,539.03937,
2219,178,40,1333.159,872.8048,
2220,178,42,512.4785,502.5896,
2221,178,39,585.86865,530.8564,
2222,178,5,1010.2656,482.277,
2223,179,4,997.9448,242.38205,
2224,179,26,280.8718,494.34048,
2225,179,33,671.6191,628.8701,
2226,179,13,349.13556,547.3483,
2227,179,3,1068.6709,618.50415,
2228,179,11,1533.2375,389.01282,
2229,179,7,1267.9487,370.6402,
2230,179,38,542.72437,538.3826,
2231,179,40,1339.6805,876.5525,
2232,179,42,506.10406,501.3144,
2233,179,39,582.0935,530.95166,
2234,179,5,1008.09717,480.83566,
2235,179,41,425.79022,512.3224,
2236,180,4,990.9105,239.9154,
2237,180,26,272.51193,492.0338,
2238,180,33,666.98987,630.183,
2239,180,13,339.2085,549.44055,
2240,180,3,1064.5459,621.7404,
2241,180,11,1529.2607,388.4491,
2242,180,7,1265.2974,373.4477,
2243,180,38,536.53143,536.4519,
2244,180,40,1346.5917,879.8699,
2245,180,42,501.25146,502.0974,
2246,180,39,576.7886,530.0215,
2247,180,5,1008.70325,480.68243,
2248,180,44,1116.0,620.19995,
2249,180,41,417.01218,509.9596,
2250,181,26,265.2329,489.89343,
2251,181,33,662.6958,629.65845,
2252,181,13,330.13806,548.57434,
2253,181,3,1060.7957,625.4872,
2254,181,11,1526.7135,387.93103,
2255,181,7,1263.7117,377.39813,
2256,181,38,532.3734,536.74426,
2257,181,40,1350.3196,879.70337,
2258,181,42,494.83545,502.34436,
2259,181,39,572.3029,531.953,
2260,181,5,1007.00867,479.35773,
2261,181,44,1115.6191,620.42847,
2262,181,45,1893.9,501.2,
2263,181,2,1405.0486,890.2805,
2264,182,26,256.7131,489.44952,
2265,182,33,657.52637,629.43335,
2266,182,13,319.25537,549.4913,
2267,182,3,1057.1869,629.76245,
2268,182,11,1523.7151,388.08725,
2269,182,7,1260.9087,379.4999,
2270,182,38,527.95056,535.5271,
2271,182,40,1358.5128,880.511,
2272,182,42,486.8733,501.74048,
2273,182,39,567.0737,532.11176,
2274,182,5,1003.4583,479.58316,
2275,182,44,1113.5518,623.9922,
2276,182,45,1896.6748,501.4312,
2277,182,2,1412.9788,891.5115,
2278,182,4,975.3553,235.64175,
2279,183,26,245.83807,489.9745,
2280,183,33,651.71704,629.9823,
2281,183,13,307.50226,550.79425,
2282,183,3,1053.6367,634.2327,
2283,183,11,1520.4973,387.51126,
2284,183,7,1257.9518,381.21533,
2285,183,38,520.135,535.08435,
2286,183,39,558.95605,533.1814,
2287,183,5,1001.52563,477.7539,
2288,183,44,1110.6594,628.11084,
2289,183,45,1899.9248,501.89532,
2290,183,2,1419.9745,895.8786,
2291,184,26,233.05185,491.8604,
2292,184,33,643.68787,631.4842,
2293,184,13,293.40167,551.91235,
2294,184,3,1050.7598,638.7645,
2295,184,11,1516.2041,385.35623,
2296,184,7,1257.4855,382.15112,
2297,184,38,510.33948,534.92944,
2298,184,39,551.36237,532.61646,
2299,184,5,999.2196,475.46304,
2300,184,44,1107.2466,632.6163,
2301,184,2,1427.2965,896.53625,
2302,184,46,563.1,472.3,
2303,185,26,222.83302,489.68402,
2304,185,33,637.7679,632.6973,
2305,185,13,280.11594,551.6333,
2306,185,3,1047.8188,642.0266,
2307,185,11,1513.4663,383.56744,
2308,185,7,1256.7563,382.4336,
2309,185,38,503.2103,535.21173,
2310,185,39,542.99524,531.7495,
2311,185,5,994.52686,475.27277,
2312,185,2,1435.4066,900.0306,
2313,185,46,556.9599,470.1775,
2314,185,42,461.37988,497.99194,
2315,185,4,949.3684,228.5181,
2316,186,26,212.2914,487.57178,
2317,186,33,630.38385,634.12134,
2318,186,13,266.167,552.8174,
2319,186,3,1044.8562,644.12134,
2320,186,11,1510.9827,382.58313,
2321,186,7,1255.2549,382.14703,
2322,186,38,493.44745,536.31616,
2323,186,5,991.472,469.46075,
2324,186,2,1443.1582,902.9756,
2325,186,42,447.40338,494.39636,
2326,187,26,198.28952,488.80695,
2327,187,33,623.78864,636.6081,
2328,187,13,252.02246,553.23413,
2329,187,3,1038.5647,646.1079,
2330,187,11,1507.6207,380.59692,
2331,187,7,1253.4459,380.66058,
2332,187,38,483.3897,536.7387,
2333,187,5,992.392,467.88788,
2334,187,2,1453.6953,905.0355,
2335,187,42,438.63232,495.7624,
2336,187,40,1392.4463,895.88525,
2337,187,39,523.39496,533.3096,
2338,187,46,543.0271,474.71213,
2339,188,26,184.02486,489.9808,
2340,188,33,616.19434,638.5033,
2341,188,13,238.81712,553.0432,
2342,188,3,1033.3519,647.7307,
2343,188,11,1503.888,378.2467,
2344,188,7,1253.4614,379.7283,
